"List_Name","Intersection","Genes","Num_Genes"
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN12","YWHAG, cadpsb.1, zgc:55485, atp[a]3B, wu:fa20d10, atp2b3b.2, NCAM1, ATP2B1, LTF, wu:fj35g11, OGDH, TNC, BSN, MBL2, sept7b, atp1a1l5, zgc:86635, SDHAF3, cadpsb.2, ank2b.5, ENO3, diras1, atp[a]1A2a, zgc:112318, zgc:153358, NUCKS1, gnal2.1, wu:fd59b07, atp2b1b.1, SDHB, aldh5a1.2, DNM2, atp1a1l2, im:7138781, HINT1, zgc:171927, im:7045267, LOC100149080, LCP1, ACAT1, ACLY, CDC5L, atp2b3b.1, YWHAE, cb927, LAMP, TTYH3, PMCA2, SYN1, dnaja2l, ME1, si:ch211-165e15.1.2, sept7a, dgkh.1, DAPK2, si:ch211-122i22.4, si:dkey-32e23.4, NDRG1, RAB1B, zgc:65844, PPP3R1, dnm1b.1, DNM3, MMP26, cb718, CDH2, si:ch211-98n17.5.1, KDM6B, NECTIN2, CAMKV, NDRG3, CHMP5, PGI, CYFIP2, HSPE1, ADISSP, BCAT1, zgc:153390, ba2, SCLY, zgc:91952, ckii, atp2b3a.2, gad1a.1, fb37h04, DBN1, sb:eu917, zgc:101007, si:dkey-183j2.10, zgc:65842, PPP3R1, MARCKSL1, si:ch211-234p6.12, zgc:153275, NCAM2, si:ch211-92l17.2, PLCB3, si:dkey-47k20.9, ZNF346, atp5f1, NME2, dnm1a.1, fc04h03.1, ATP2B1, gstp1, ank2b.2, ftr93, fm90e09, RPS15A, RAD23A, zgc:56637, FLNA, sb:cb425, si:dkey-238o13.4, tmt2a, CSTF2, wu:fj60e01, aak1b.1, PITPNA, wu:fb78a05, zgc:92872, HUWE1, hua, LOC797311, ATP2B1, dnm1a.3, im:7140733, AUTS2, atp6v0a1, SLC25A18, DNAJA2, cb523, HARS1, sept5b, SLC38A3, zgc:112352, TNIK, add2.1, si:dkey-85k7.11, ENO3, si:ch73-250d21.2, CTSD, CPNE1, dnm1a.2, GNB1L, dnm1a.4, PKM, UQCR10, RAB7A, RHOT1, pam.1, zgc:100851, rap1a, wu:fi16g01, BASP1, SERHL, SIGLEC14, COPB1, DNM1, SH3GL1, zgc:112994.3, wu:fc21f08, LOC100148920, si:dkey-12h9.4, RPH3A, FDXR, ALDH5A1, ADCK5, DNM1, fb33d01, PRUNE1, gpt2l, YBX1, ncam1a.2, DNM1, LOC100000597, zgc:86939, IT-NP, MAG, OGDH, atp5j2, epb41l3a.1, ATP2B2, C6orf58, CD58, cb572, MYBPH, zgc:152801, wu:fi04h11, EIF4A3, EPHX2, HNRNPH1, HBE1, RAB5A, SYNE2, PKM, SLC6A12, ANK1, zgc:86647, MDH1, zgc:92191, MDS026, SHANK3, OXR1, PRKAR2A, Zwnt[a], GPHN, oxr1a.1, PPP2R1B, GAD1, zgc:175180, NCCRP1, PRPS1, TAOK1, zgc:73056, cita.1, si:ch211-147c1.2, RPS28, MDH1, MTPN, aldh5a1.1, zgc:86714, MAG, zgc:65951, WDR7, KBTBD11, RENBP, wu:fb11c10, zgc:100962, FH, zgc:110551, zgc:63505, DHTKD1, GPX4, INPP4A, mdh1a, DOCK1, ppp3cc.1, TAGLN, ADD2, GNG4, NBEA, NBEA, DNAJC5, sept5b.1, si:ch73-6k16.1, zgc:103663, wu:fb58a11, sept7b.1, CPLX2, wu:fa93h05, DLAT, zgc:55622, si:rp71-68n21.9, fc26e12, si:zc14a17.2, RPL30, zgc:92716, zgc:171263, sly1, XPO1, PTMA, zgc:92093, KCNA1, samm50b, RPL23, BANF1, ECHS1, wu:fb25h12, SH3BGRL, PSME2, NAMPT, caskin1.1, si:dkey-110p14.2, TPR, CTBP1, SLC4A10, NOP5/NOP58, zcchc11, zgc:110302, sb:cb578, G6PD, GPAA1, sept7a.1, zgc:66343, PPP3CC, PSMB7, SETDB1, SLC6A1, zgc:112265, zgc:92709, zgc:56390, MECR, wu:fb95e09, wu:fj78b11, TAOK2, ca16c, GSTK1, PPP2CA, ATG7, CYRIA, LOC103910528, ARPC4, TNPO1, sept8a, ZNF687, LOC110440162, WDR82, sept8b, CAMKV, PHF24, zgc:92888, FGF19, cplx2b.1, tpp2.1, GLO1, COPS8, BTF3L4, si:ch211-208d15.4, wu:fl70d04, zgc:136759, EIF3G, si:dkey-180p18.9, RPL10A, FDPS, JUP, LONP1, zgc:113267, CARS1, zgc:153267, MTAP, PSMC3, RTN4, GPR153, zgc:110843, si:dz79f24.2, MYL11, ADCYAP1, cyldl, RPS24, cdv3.2, LOC101885266, zgc:101527, TCEA1, FKBP2, zgc:63976, ANKRD13D, ELFN1, KCNA2, zgc:152998, UBE2L3, si:ch211-243j20.2, cox4i1l, zgc:112431, wu:fj17f09, UFM1, PNP, ZDHHC20, ADSL, zgc:153633, ahsa1l, TEX264, si:ch211-197g15.7, RAP2A, si:ch211-214k9.2, NPC2, sb:cb121, RCAN1, CACNA2D2, PRSS51, fk35d04, zgc:110130, BRK1, TPP1, RPS17, XPNPEP1, zgc:101719, CD99L2",378
"list_brain_pval_CLN4_NTC_DOWN","CLN4_NTC_L115R","PSMD6, PTPN13, ATP6V1C1, GABBR2, BRCA1, DOCK9, NEBL, DHX29, APOA1, TNPO2, GCC2, GRIN3A, SRP72, PHKA1, FRG1, KRT17, NNT, HNRNPUL2, WARS1, KIF17, PHRF1, NRIP3, SBF2, ABL2, BRSK2, OSBP, KHSRP, GNAI2, POLR1D, TACC2, SERPINA3H, PSMA2, PPP2R5E, AP2S1, KCNJ10, SLC5A4B, CAPRIN1, SLC25A51, ND5, EPHA4, LENG9, COPS7A, PAFAH1B2, NUDT4, NEGR1, KCTD12, NT5C2, SCML2, RPS23, MACROH2A2, WASHC2",51
"list_brain_pval_CLN4_NTC_DOWN","CLN4_NTC_L116","PCCA, DHX29, KIF17, DYNC1LI1, AAK1, MAG, ACTN4, RUNDC3B, SBF2, GRIA3, ATXN10, CHGA, KIF2A, CDC42, PPFIA3, TMEM30A, LTA4H, HSPH1, MSN, PLCB1, LRPPRC, MLXIPL, PPP1R9B, ADCY9, EEF1D, ZNF598, TACC2, SRGAP2, SYNJ1, TCP1, COL9A2, BRD2, RDX, LUC7L2, FAM83G, FLOT2, POR, REEP2, SFXN5, RAD23B, RNPEP, PFDN4, HSD17B10, TAF7, RALA, ETFDH, APLP1, PALS2, ACADL, ALCAM, BDH1, ATP6V1F, DNAJB11, HEPACAM, PCBP4, NRAS, PSMA3, PRPS2, RPL27A, LENG9, ACSBG1, COPS7A, HAPLN2, MACROH2A2, PSMA2, NUDT4, HSD17B4, NEGR1, SLC8A1, SCML2, PAFAH1B2, KCTD12, WASHC2",73
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2","CD99L2, tmt2a, UFM1, PKM, LONP1, ALDH5A1, TAOK1, MDH1, GAD1, PPP3CC, SETDB1, TPP1, ca16c, DNM1, CPNE1, zgc:110130, OGDH, NBEA, ANKRD13D, ncam1a.2, si:ch211-197g15.7, si:ch73-6k16.1, TAOK2, LOC103910528, ADCK5, CAMKV, CACNA2D2, LOC103911781, G6PD, RHOT1, cadpsb.2, dnm1a.1, ADD2, WDR7, zgc:112265, dnm1b.1, MECR, GPHN, RCAN1, OXR1, NPC2, DNM3, oxr1a.1, dnm1a.2, JUP, PNP, RPS24, GNG4, dnm1a.3, caskin1.1, atp2b3a.2, cita.1, gad1a.1, BTF3L4, dnm1a.4, SLC4A10, ATG7, sept8b, INPP1, TNPO1, YWHAG, UBE2L3, ZNF346, zgc:171263, ppp3cc.1, fk35d04, CFDP1, aldh5a1.1, sb:cb578, C6orf58, SLC38A3, PPP2R1B, CK, BRK1, FKBP2, wu:fb25h12, SYP, RENBP, si:ch211-208d15.4, RAP2A, PRSS51, NAMPT, KCNA1, CARS1, si:rp71-68n21.9, ELFN1, MAG, SLC6A1, zgc:56390, ADSL, si:ch211-214k9.2, cox4i1l, DLAT, atp5j2, ATP2B1, THBS2, zgc:152801, zgc:153633, zgc:152998, zgc:136759, si:dkey-180p18.9, si:dkey-242m13.1, zgc:136908, RAD23A, zgc:112352, FDPS, si:zc14a17.2, zgc:112431, gatd3a, NCCRP1, zgc:110843, zgc:113267, RPS17, wu:fl70d04, si:dkey-12h9.4, si:ch211-147c1.2, zgc:103663, zgc:101719, zgc:101527, sept8a, HINT1, zgc:92093, wu:fb95e09, NDRG1, ACAT1, sept5b.1, zgc:100851, CYRIA, zgc:100962, zgc:92872, si:dkey-110p14.2, GSTK1, zgc:92709, EIF3G, zgc:91952, ENO3, sb:cb121, wu:fj17f09, wu:fa20d10, ILF2, ARPC4, TEX264, XPNPEP1, GLO1, NOP5/NOP58, RPL23, RPL10A, zgc:73056, TAGLN, zgc:66343, FH, ahsa1l, zgc:63505, SH3BGRL, RAB7A, cdv3.2, zgc:63976, TCEA1, mdh1a, sb:cb425, RPL30, RAB5A, wu:fd59b07, zgc:56176, im:7153900, wu:fi16g01, wu:fi04h11, ECHS1, GNB1L, wu:fc21f08, sly1, ADCYAP1, atp[a]1A2a, tpp2.1",174
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN12","CD99L2, tmt2a, UFM1, PKM, LONP1, ALDH5A1, TAOK1, MDH1, GPX4, si:dkey-183j2.10, GAD1, PPP3CC, SETDB1, TPP1, ca16c, DNM1, PSMC3, CPNE1, zgc:110130, OGDH, CTBP1, NBEA, ANKRD13D, ncam1a.2, si:ch211-197g15.7, si:ch73-6k16.1, TAOK2, sept7b.1, LOC103910528, ADCK5, CAMKV, CACNA2D2, aak1b.1, G6PD, RHOT1, cadpsb.2, dnm1a.1, ADD2, PRPS1, SHANK3, gnal2.1, WDR7, zgc:112265, NECTIN2, dnm1b.1, MECR, GPHN, RCAN1, OXR1, ANK1, NPC2, DNM3, oxr1a.1, dnm1a.2, JUP, FLNA, PNP, RPS24, GNG4, dnm1a.3, caskin1.1, atp2b3a.2, cita.1, CD58, gad1a.1, BTF3L4, dnm1a.4, SLC4A10, ATG7, GPR153, sept8b, TNPO1, YWHAG, cb572, UBE2L3, ZNF346, zgc:171263, ppp3cc.1, fk35d04, aldh5a1.1, sb:cb578, C6orf58, SLC38A3, PPP2R1B, BRK1, FKBP2, wu:fb25h12, RENBP, si:ch211-208d15.4, EIF4A3, HBE1, XPO1, RAP2A, cyldl, PRSS51, NAMPT, KCNA1, CARS1, si:rp71-68n21.9, ELFN1, zgc:55622, MAG, add2.1, SLC6A1, zgc:56390, ADSL, si:ch211-214k9.2, cox4i1l, DLAT, atp5j2, ATP2B1, zgc:152801, PRKAR2A, zgc:153633, zgc:152998, zgc:136759, si:dkey-180p18.9, BASP1, RAD23A, RTN4, zgc:112352, wu:fj35g11, FDPS, sept7a.1, zgc:112318, si:zc14a17.2, zgc:112431, NCCRP1, zgc:110843, zgc:113267, RPS17, cb718, wu:fl70d04, im:7138781, cb523, si:dkey-12h9.4, si:ch211-147c1.2, zgc:103663, zgc:101719, atp5f1, zgc:101527, sept8a, HINT1, zgc:92093, wu:fb95e09, NDRG1, ACAT1, sept5b.1, zgc:100851, CYRIA, zgc:100962, ACLY, zgc:92872, si:dkey-110p14.2, GSTK1, zgc:92716, zgc:92709, EIF3G, zgc:91952, ENO3, zgc:86714, sb:cb121, wu:fj17f09, wu:fa20d10, ARPC4, TEX264, XPNPEP1, atp[a]3B, GLO1, NOP5/NOP58, RPL23, RPL10A, zgc:73056, TAGLN, zgc:66343, FH, ahsa1l, zgc:63505, SH3BGRL, RAB7A, cdv3.2, zgc:63976, TCEA1, mdh1a, RAB1B, sb:cb425, RPL30, DNAJA2, RAB5A, wu:fd59b07, wu:fi16g01, wu:fi04h11, YWHAE, zgc:56637, ECHS1, CDC5L, GNB1L, diras1, wu:fc21f08, sly1, CTSD, ba2, ADCYAP1, atp1a1l5, atp[a]1A2a, atp1a1l2, tpp2.1",207
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_CLN4_NTC_L115R","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_CLN4_NTC_L116","MAG",1
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12","dnm1a.1, si:ch211-165e15.1.2, YWHAG, ACAT1, atp6v0a1, MDH1, atp2b3a.2, LOC100000597, MARCKSL1, gstp1, ADCK5, atp[a]1A2a, HINT1, DNM1, dnm1a.4, mdh1a, zgc:65844, ank2b.2, wu:fa20d10, ATP2B1, BSN, wu:fc21f08, FDXR, PPP3CC, LAMP, si:dkey-12h9.4, ENO3, dnm1a.3, dnm1b.1, PSME2, AUTS2, samm50b, LOC797311, si:zc14a17.2, PLCB3, wu:fi04h11, PPP3R1, zgc:73056, fb33d01, wu:fd59b07, zgc:112352, ZNF346, cadpsb.1, CPNE1, wu:fj60e01, ATG7, ME1, zgc:153275, RHOT1, C6orf58, SLC4A10, ncam1a.2, ECHS1, SLC6A1, DLAT, PKM, dnm1a.2, CAMKV, im:7045267, cadpsb.2, CSTF2, RAB7A, si:ch73-6k16.1, FH, OGDH, UQCR10, PPP2R1B, TAOK1, MAG, CHMP5, HSPE1, GAD1, ALDH5A1, MECR, zgc:103663, sb:cb425, wu:fb95e09, NDRG1, wu:fa93h05, PPP2CA, zgc:153390, OXR1, PRUNE1, HUWE1, RAB5A, INPP4A, SYNE2, GPAA1, GPHN, si:dkey-110p14.2, zgc:65842, zgc:112265, DNM3, si:ch211-147c1.2, caskin1.1, SLC25A18, zgc:152801, ADD2, zgc:91952, NBEA, GNB1L, BANF1, oxr1a.1, gad1a.1, SH3BGRL, RAD23A, zgc:171263, KCNA1, RPL23, wu:fb25h12, ppp3cc.1, si:rp71-68n21.9, zgc:100851, SLC38A3, atp5j2, tmt2a, zgc:100962, TAGLN, sb:cb578, TPR, sept5b.1, NAMPT, RENBP, aldh5a1.1, G6PD, zgc:92093, SETDB1, wu:fi16g01, sly1, GNG4, NOP5/NOP58, cita.1, NCCRP1, zgc:63505, ca16c, zgc:92872, zgc:66343, RPL30, WDR7, TAOK2, zgc:56390, CYRIA, sept8a, cox4i1l, CPLX2, LOC103910528, GSTK1, zgc:92709, LOC110440162, WDR82, GLO1, TNPO1, ADCYAP1, sept8b, cdv3.2, FGF19, ARPC4, cplx2b.1, RPS24, zgc:110843, LOC101885266, COPS8, BTF3L4, zgc:101527, zgc:63976, zgc:136759, EIF3G, TCEA1, si:dkey-180p18.9, RPL10A, FKBP2, FDPS, JUP, ELFN1, LONP1, zgc:113267, CARS1, UBE2L3, KCNA2, zgc:112431, zgc:92888, PHF24, si:dz79f24.2, si:ch211-208d15.4, tpp2.1, wu:fl70d04, si:ch211-197g15.7, TEX264, ANKRD13D, zgc:152998, MTAP, wu:fj17f09, UFM1, PNP, ADSL, zgc:153633, ahsa1l, RAP2A, si:ch211-214k9.2, NPC2, sb:cb121, RCAN1, CACNA2D2, PRSS51, fk35d04, zgc:110130, BRK1, TPP1, RPS17, XPNPEP1, zgc:101719, CD99L2",212
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux2_AND_CLN4_NTC_L115R","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux2_AND_CLN4_NTC_L116","MAG, HSD17B4",2
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN12_AND_CLN4_NTC_L115R","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN12_AND_CLN4_NTC_L116","MAG",1
"list_brain_pval_CLN4_NTC_DOWN","CLN4_NTC_L115R_AND_CLN4_NTC_L116","DHX29, KIF17, SBF2, TACC2, PSMA2, LENG9, COPS7A, PAFAH1B2, NUDT4, NEGR1, KCTD12, SCML2, MACROH2A2, WASHC2",14
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12","CD99L2, tmt2a, UFM1, PKM, LONP1, ALDH5A1, TAOK1, MDH1, GAD1, PPP3CC, SETDB1, TPP1, ca16c, DNM1, CPNE1, zgc:110130, OGDH, NBEA, ANKRD13D, ncam1a.2, si:ch211-197g15.7, si:ch73-6k16.1, TAOK2, LOC103910528, ADCK5, CAMKV, CACNA2D2, G6PD, RHOT1, cadpsb.2, dnm1a.1, ADD2, WDR7, zgc:112265, dnm1b.1, MECR, GPHN, RCAN1, OXR1, NPC2, DNM3, oxr1a.1, dnm1a.2, JUP, PNP, RPS24, GNG4, dnm1a.3, caskin1.1, atp2b3a.2, cita.1, gad1a.1, BTF3L4, dnm1a.4, SLC4A10, ATG7, sept8b, TNPO1, YWHAG, UBE2L3, ZNF346, zgc:171263, ppp3cc.1, fk35d04, aldh5a1.1, sb:cb578, C6orf58, SLC38A3, PPP2R1B, BRK1, FKBP2, wu:fb25h12, RENBP, si:ch211-208d15.4, RAP2A, PRSS51, NAMPT, KCNA1, CARS1, si:rp71-68n21.9, ELFN1, MAG, SLC6A1, zgc:56390, ADSL, si:ch211-214k9.2, cox4i1l, DLAT, atp5j2, ATP2B1, zgc:152801, zgc:153633, zgc:152998, zgc:136759, si:dkey-180p18.9, RAD23A, zgc:112352, FDPS, si:zc14a17.2, zgc:112431, NCCRP1, zgc:110843, zgc:113267, RPS17, wu:fl70d04, si:dkey-12h9.4, si:ch211-147c1.2, zgc:103663, zgc:101719, zgc:101527, sept8a, HINT1, zgc:92093, wu:fb95e09, NDRG1, ACAT1, sept5b.1, zgc:100851, CYRIA, zgc:100962, zgc:92872, si:dkey-110p14.2, GSTK1, zgc:92709, EIF3G, zgc:91952, ENO3, sb:cb121, wu:fj17f09, wu:fa20d10, ARPC4, TEX264, XPNPEP1, GLO1, NOP5/NOP58, RPL23, RPL10A, zgc:73056, TAGLN, zgc:66343, FH, ahsa1l, zgc:63505, SH3BGRL, RAB7A, cdv3.2, zgc:63976, TCEA1, mdh1a, sb:cb425, RPL30, RAB5A, wu:fd59b07, wu:fi16g01, wu:fi04h11, ECHS1, GNB1L, wu:fc21f08, sly1, ADCYAP1, atp[a]1A2a, tpp2.1",162
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_CLN4_NTC_L115R","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_CLN4_NTC_L116","MAG",1
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN12_AND_CLN4_NTC_L115R","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN12_AND_CLN4_NTC_L116","MAG",1
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_CLN4_NTC_L115R_AND_CLN4_NTC_L116","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_NTC_L115R","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_NTC_L116","MAG",1
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux2_AND_CLN4_NTC_L115R_AND_CLN4_NTC_L116","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN12_AND_CLN4_NTC_L115R_AND_CLN4_NTC_L116","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_NTC_L115R","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_NTC_L116","MAG",1
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_CLN4_NTC_L115R_AND_CLN4_NTC_L116","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN12_AND_CLN4_NTC_L115R_AND_CLN4_NTC_L116","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_NTC_L115R_AND_CLN4_NTC_L116","",0
"list_brain_pval_CLN4_NTC_DOWN","Brain_WT_CLN3_Lux1_AND_Brain_WT_CLN3_Lux2_AND_Brain_WT_CLN12_AND_CLN4_NTC_L115R_AND_CLN4_NTC_L116","",0
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux1_wt","tloc1, zgc:101719, wu:fb96b08, PTBP2, zgc:77127, VPS26A, SUSD5, fb39b02, zgc:76940, CBX1, NXF3, SWT1, wu:fb69g03, otr, hmgn1a, CPVL, RNMT, ATP8B3, SLC25A47, kny, SLC25A51, si:ch211-110p13.1, NUP88, zgc:66488, MTDH, PTMA, MT-ND2, GTPBP1, zgc:153231, CLIC4, ANKRD24, TMC4, fhdc3, fc02d01, diras1, EXOSC1, si:ch211-170h2.4, MTA1, zgc:77429, fb74a08, wu:fj10g10, ch:af064832, LOC101882067, LOC103910729, FXYD6P3, itm1, gorasp1, MARCKSL1, zgc:110237, PPP2R1B, SDHAF3, OSBPL8, NDRG4, tpm1.3, wu:fj36c01, OPN1LW, cul9, MIP, ITGA5, STT3B, crp, wu:fb26a05, cvl2, si:dkey-47k20.8.1, zgc:92053, FOXRED1, NUCKS1, EIF4B, INPP5D, UPF3A, ALDH9A1, si:dkey-1f1.2, CPNE4, slc25a3.1, wu:fk53a11, NAALAD2, EIF5A, FRAS1, UTP20, QRFPR, cryba1l, zgc:136570, EP400, PSD3, LOC101882400, ROBO1, RGR, tpm4.1, FEN1, PPP2R1B, FBXO2, HTT, RAB26, MBD3, TPM1, zgc:100801, SLC25A3, STRA6, zgc:110608, EIF4B, TPM3, tpm2.1, sb:cb385, UBA2, zgc:109979, MT-ND5, cb674.2, OPN1LW, MYL2, CPNE4, ncbp1, PUM1, LOC108182767, ns:zf-e250, CHCHD6, ces2, zgc:103768, cb674.1, CORO6, MRPL10, RPS7, zgc:103551, NUP62, PTMA, tpm1.8, zmp:0000000846.1, nadl1.1, snrpfl, si:ch211-237l4.2, si:dkey-98f17.5, zgc:92116, soga3b, si:dkey-202g17.3, PARP2, zgc:77799, SRPRA, DOCK7, zgc:103443, im:7045267, KERA, zgc:92720, zgc:101613, tpm1.7, zgc:85935, ZMYND8, MYNN, TRIO, tpm2.2, PIP4K2C, OPN1SW, zgc:103663, SLC25A3, si:dkey-23a13.21, ZCCHC13, COL1A1, tpm4.2, TPM2, ENPP1, LOC110438752, tpm1.10, si:dkey-234n3.1, zgc:101559, tpm1.4, BTF3L4, H3C6, zgc:162825, SCG2, CCDC88A, H3-3A, wu:fb40a03, CRYGA, TPM2, si:dkey-245n4.2, TPM4, YWHAH, RPL23A, CAPRIN1, TPM4, im:7140733, tpm1.5, zgc:73373, atp5f1, zgc:86655, zgc:123327, MFHAS1, zK13A21.2, LOC110439404, ZZEF1, LBR, zgc:153863, LOC108183295, SKP1, NLGN1, LOC108183495, CDH4, TNMD, SRPX, RPL22, tjp1b.1, LOC559196, crybb1l1, HHATL, DPYSL2, ATP1B3, MAB21L1, GNGT2, zgc:63734, zgc:153192, TOM70, CPLX4, SLC25A24, NLRP1, wu:fb17a03, kcnk12l, NLGN3, VWA2, wu:fa28b06, ROBO3, RLBP1, INPP5K, zgc:109968, rtn2, RAB1B, CALN1, HBG2, fa08f12, LGALS2, SARAF, zgc:63718, zgc:77592, TMEM38A, anx6, tpm3.2, anx2a, EWSR1, wu:fb20a07, SNAP91, tpm1.2, ANX V, si:ch211-222l21.1, wu:fa93f05, zgc:55622.1, zgc:65861, tpm3.1, WDR82, MADD, si:dkey-237g15.4, TPM3, LOC566194, zgc:110460, si:ch211-107p11.3, wu:fi39b12, TPM1-1.2, TPM1, HKDC1, APOA4, im:6899248, wu:fb70e09, id:ibd1241, TPM1, si:ch211-127h20.1, RPS8, CAPRIN1, SI, si:ch211-215a10.5, PRPH2, WNT5A, CH73-211A15.2, THBS4, EMC3, tmp4, PRRC2B, zgc:92706, zgc:66078, RPS21, HNRNPA1, TXNL1, cpt1ab.1, wu:fd99b01, ADAM12, ap2a1.2, x, si:dkey-1k23.3, CCDC177, wu:fb39a11, RAB35, NDUFA4, cb836.1, zgc:113144, zgc:112138, SRSF3, zgc:86898, cb213.1, crygnb, efemp2, AGRN, zgc:158138, SRSF6, itgb1.1, a2ml.1",300
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN3_Lux2_wt","RPTP[a], zgc:77725, JMJD8, TFRC, TMC4, si:ch211-170h2.4, SLC1A3, SLC1A3, zgc:92347, CPT1B, cb348, SDHAF3, MYOZ1, PPP2R5C, SET, im:6903440, THOC1, EZR, UPF3A, zgc:153192, si:dkey-97k23.2, NRCAM, cul9, zgc:66168, MAU2, UBC, RABGEF1, zgc:56097, FREM2, zgc:63662, CAMLG, KCNJ13, ARL6IP1, PTPRG, EMC3, CORO1C, zgc:163093, sept5a, SNRPA, crp, DDX4, CAPNS1, si:dkey-21n12.2, CPNE4, ap2a1.2, zgc:92209, eef1da.1, DLC1, si:dkeyp-92c9.4, si:ch211-212k18.4, PIP4K2C, zgc:111945, zgc:55648, zgc:86655",54
"list_larvae_pval_CLN4_WT_UP","Larvae_CLN12_wt","LOC101885844, zgc:92243, zgc:92053, WDR26, wu:fj62a01, wu:fj60e01, wu:fa01e01, im:7150907, zgc:63525, CYP27B1, ZMYND11, LYAR, CLDND1, RBM39, zgc:55492, PIP4K2C, zgc:77820, HNRNPC, si:dkey-23f9.3, CLP1, im:6905414, wu:fc38g05, KLHL30, im:6971267, id:ibd5050, GTPBP3, zgc:110112, zgc:110815, zgc:92901, SF3B6, GID8, NIBAN2, ARPC4, zgc:101719, RAB27B, YWHAZ, im:7136651, MT-ND4, zgc:153247, ATL1, SLC25A33, si:dkey-183j2.10, PDCL3, RAP1GDS1, wu:fb38c07, hspa4, MYO1E, LIIIa, zgc:55840, wu:fc06e01, CKB, zgc:77326, wu:fc15g12, zgc:85963, PRMT1, EMC1, PSMA6, ARL15, SLC25A1, Nav1.4b, CFL2, RPA1, im:6908825, MOGS, taf15.1, TRIO, SH3GL2, SLC2A1, atp5i, snrpfl, NIPSNAP2, SELENOF, BFSP1, ncam1a.1, fc74e05, RPL30, GALNT8, wu:fa98f07, zgc:112199, BAZ1B, TMEM160, GRIA1, PSAP, wu:fb18b07, BIGH3, COX7A2, TLK1, MBD3, UBR5, SIN3A, CHD7, PRRC2C, PTPN9, NXF3, zgc:123327, NDUFS4, zgc:103663, ADSL, ZNF576, SGCA, MAN1A2, PZP, CAST, SLC15A1, si:ch211-246f9.1, RAD21, DNAJC5, SART3, dnl2, TLE3, wu:fi04h11, zgc:136869, LOC100537361, H1-1, tpm1.7, LOC110439183, cb572, DNAJC5, NLGN2, tpm1.6, zgc:162271, DSC2, GSK3B, TPM1, LGALS2, zgc:86632, NAT1A, si:dkey-217k21.3, ano5a.1, USP7, rtn4.1, fk35b03, tpm1.3, SYP, si:dz150f13.2, db03h10, kif1b.1, TPM4, RTN4, skiv2l2, zgc:92850, CKB, NDUFV3, zgc:110617, CALR, KIDINS220, TPM1-1.1, wu:fc19f05, LUM, EEF1G, LOC569982, aldh2a, NAA50, zgc:63662, GCA, DPYSL2, zgc:77760, CTNNB1, MYO1B, gna11",160
